10,4,1567,11,8,4,8,1,4,0,0,0,39,39, <=50K
21,4,17642,11,8,2,7,0,4,1,0,0,39,39, >50K
21,0,10225,11,8,2,0,5,4,0,0,0,34,39, <=50K
17,5,8072,15,9,4,12,1,4,1,0,0,72,39, <=50K
28,4,17884,1,6,6,8,4,4,0,0,0,39,39, <=50K
21,4,19821,8,10,2,10,0,1,1,0,0,35,30, >50K
7,4,13649,11,8,4,1,1,4,0,0,52,36,39, <=50K
8,4,4568,11,8,4,6,1,4,1,0,0,44,39, <=50K
16,4,6491,15,9,2,4,0,4,1,0,0,44,39, <=50K
30,4,9516,7,11,2,1,5,4,0,0,0,39,22, >50K
14,4,14056,11,8,2,3,0,4,1,0,0,44,39, <=50K
18,4,9501,11,8,4,7,4,2,0,0,0,47,39, <=50K
2,4,15402,15,9,4,1,3,4,0,0,0,19,39, <=50K
15,4,12188,11,8,2,1,5,2,0,0,0,39,39, <=50K
19,4,14206,11,8,2,12,0,4,1,0,0,49,39, <=50K
7,7,5829,12,13,3,10,1,1,0,0,0,9,3, <=50K
10,4,4484,9,12,4,10,1,4,1,0,0,39,39, <=50K
51,2,509,11,8,2,5,0,4,1,0,0,39,39, <=50K
20,4,11503,9,12,4,4,1,4,1,0,86,39,39, >50K
18,7,9665,9,12,4,4,1,1,0,48,0,44,39, <=50K
9,4,19517,11,8,4,8,3,2,0,0,0,39,39, <=50K
48,6,14800,9,12,2,12,0,4,1,0,0,14,39, <=50K
27,4,2851,11,8,4,12,1,1,0,0,0,39,39, <=50K
38,6,3906,11,8,5,5,4,4,0,0,0,54,39, <=50K
20,4,15068,11,8,0,8,1,2,0,0,0,19,39, <=50K
21,6,19481,9,12,2,10,0,4,1,0,0,68,39, <=50K
10,4,368,9,12,4,10,1,4,0,74,0,35,39, <=50K
36,6,16520,2,7,2,3,0,4,1,0,0,44,39, <=50K
14,4,9906,11,8,0,12,4,2,1,0,0,49,39, <=50K
25,4,14949,9,12,5,8,2,2,1,0,0,49,39, <=50K
24,0,15047,4,2,2,0,0,3,1,0,0,39,39, <=50K
21,4,9979,0,5,4,10,1,4,1,0,83,85,39, >50K
28,4,7839,9,12,4,1,1,2,0,0,0,39,39, >50K
8,4,10687,15,9,2,3,0,4,1,0,0,39,39, <=50K
13,4,3477,15,9,0,14,1,4,1,0,0,29,39, <=50K
6,4,17941,11,8,4,7,2,2,1,0,0,39,39, <=50K
2,6,17729,6,4,4,10,1,4,1,0,0,34,26, <=50K
14,4,19570,14,14,0,10,1,4,1,105,0,49,39, >50K
2,4,12441,15,9,4,8,3,4,0,0,0,9,39, <=50K
18,4,18293,11,8,2,7,0,4,1,0,0,39,39, <=50K
35,0,4310,15,9,2,0,0,4,1,0,0,11,39, <=50K
8,4,11342,11,8,4,12,3,2,1,0,0,23,39, <=50K
19,4,3416,11,8,0,3,1,4,1,0,0,39,39, <=50K
14,1,19734,11,8,2,13,0,4,1,0,0,39,39, <=50K
7,4,15748,11,8,2,8,0,4,1,0,0,44,39, >50K
26,4,19036,11,8,0,3,1,4,1,0,0,39,39, <=50K
6,4,20250,11,8,4,14,3,4,1,0,0,39,39, <=50K
11,4,13994,8,10,4,4,3,2,0,0,0,39,39, <=50K
5,0,14335,15,9,4,0,3,4,1,0,0,39,39, <=50K
6,4,12418,9,12,4,10,3,4,1,0,0,59,39, <=50K
59,4,6026,9,12,2,4,0,4,1,0,0,39,39, <=50K
23,4,9509,11,8,2,3,0,4,1,0,0,49,39, <=50K
11,1,21397,15,9,4,1,4,2,0,63,0,39,39, <=50K
5,4,4131,15,9,4,1,3,4,0,0,0,19,39, <=50K
42,4,19926,3,1,2,7,0,4,1,0,0,39,26, <=50K
35,4,7923,11,8,2,7,0,4,1,24,0,39,39, <=50K
15,4,8060,11,8,2,4,0,4,1,0,0,39,39, <=50K
33,4,21438,9,12,2,13,0,4,1,0,0,19,39, >50K
19,6,10040,14,14,2,3,0,4,1,0,0,59,39, <=50K
50,4,17839,11,8,2,12,0,4,1,0,0,39,2, >50K
25,4,12911,15,9,2,12,0,4,1,0,0,39,39, >50K
9,2,14447,9,12,4,10,3,2,1,0,0,37,9, <=50K
22,4,6658,11,8,4,14,3,4,1,0,0,39,39, <=50K
7,4,20545,15,9,4,12,3,4,0,0,0,34,39, <=50K
31,0,2062,6,4,5,0,1,0,0,0,0,19,39, <=50K
36,4,18982,1,6,2,3,0,4,1,0,0,44,39, <=50K
29,4,5744,11,8,2,3,0,4,1,0,0,49,39, <=50K
18,4,13396,12,13,2,12,0,4,1,0,0,39,39, >50K
2,4,6865,15,9,4,1,3,4,0,0,0,9,39, <=50K
9,4,14679,12,13,4,4,3,4,1,0,0,37,39, <=50K
17,7,15677,11,8,0,14,4,4,0,0,0,39,39, <=50K
18,5,11025,11,8,2,12,0,4,1,0,0,61,39, <=50K
21,4,13298,9,12,2,4,0,4,1,0,0,39,39, >50K
18,4,6594,11,8,0,1,4,4,0,0,0,39,39, <=50K
1,4,17607,4,2,4,6,2,4,1,0,0,29,16, <=50K
10,4,19459,15,9,4,1,2,1,1,0,0,39,19, <=50K
6,4,16627,11,8,0,4,4,4,0,0,0,39,39, <=50K
37,4,19106,11,8,2,3,0,4,1,0,0,43,39, >50K
59,2,19108,11,8,6,8,1,4,0,0,0,12,39, <=50K
4,4,12400,15,9,4,8,3,4,0,0,0,34,39, <=50K
25,4,3066,11,8,2,14,0,4,1,0,0,49,39, <=50K
18,4,451,11,8,2,14,0,4,1,0,0,49,39, >50K
12,6,9393,11,8,2,3,0,4,1,0,0,39,39, <=50K
6,4,10129,15,9,4,8,2,4,0,0,0,24,39, <=50K
18,4,11370,11,8,4,7,3,4,1,0,0,39,39, <=50K
9,4,12698,11,8,4,12,1,2,1,0,0,39,39, <=50K
30,7,11354,8,10,2,13,0,4,1,0,0,47,39, >50K
14,4,20518,6,4,2,6,0,2,1,0,0,47,39, <=50K
45,0,11773,11,8,2,0,0,4,1,0,0,39,39, <=50K
5,4,6227,11,8,4,1,1,4,0,0,0,9,39, <=50K
33,7,12884,11,8,0,1,3,4,0,0,0,39,39, <=50K
10,5,3246,15,9,5,12,3,4,0,0,0,39,39, <=50K
13,4,7065,8,10,4,1,1,4,0,0,0,39,39, <=50K
26,4,11831,11,8,0,13,4,2,0,0,0,34,39, <=50K
27,4,8919,12,13,2,10,5,4,0,0,0,44,39, <=50K
27,7,7312,9,12,0,10,1,4,0,0,0,39,39, <=50K
41,5,3937,11,8,2,12,0,4,1,0,0,49,39, <=50K
24,4,13749,12,13,2,4,5,4,0,0,0,39,39, >50K
13,1,1754,14,14,4,4,1,4,1,0,0,54,0, <=50K
9,1,14314,11,8,2,1,0,3,1,0,0,39,39, <=50K
22,6,7630,11,8,2,5,0,4,1,0,0,59,39, <=50K
8,4,20054,11,8,4,1,3,4,0,0,0,39,39, <=50K
25,4,14938,15,9,2,13,0,4,1,0,0,49,39, >50K
6,4,14183,15,9,4,3,3,4,1,0,0,36,26, <=50K
57,4,3800,15,9,0,1,1,4,0,0,0,8,39, <=50K
10,4,14735,15,9,4,1,1,4,0,0,0,39,39, <=50K
1,0,14149,2,7,4,0,1,4,1,0,0,24,39, <=50K
49,5,5206,15,9,2,10,0,4,1,0,0,39,39, <=50K
5,4,5965,15,9,2,1,5,0,0,0,0,43,39, <=50K
10,7,11888,11,8,4,11,3,4,1,25,0,39,39, <=50K
37,4,17792,13,0,2,5,0,4,1,0,0,59,39, <=50K
17,4,18278,11,8,4,4,4,4,0,0,0,34,39, <=50K
4,4,12896,11,8,4,7,3,4,1,26,0,39,39, <=50K
39,4,17923,9,12,2,4,0,4,1,0,0,49,39, >50K
19,4,9672,11,8,2,3,0,4,1,0,0,51,39, >50K
25,4,8058,11,8,2,10,0,4,1,94,0,49,39, >50K
12,4,783,11,8,2,3,0,4,1,0,0,39,39, <=50K
1,4,3462,11,8,4,6,3,4,0,0,0,24,39, <=50K
25,1,9462,12,13,4,4,1,4,0,105,0,59,39, >50K
16,4,16479,15,9,4,8,1,4,1,0,0,34,39, <=50K
33,4,3439,0,5,2,14,0,4,1,0,0,59,39, <=50K
28,4,2791,11,8,0,8,1,4,0,0,0,39,39, <=50K
25,4,9635,15,9,2,1,0,2,1,0,0,39,39, <=50K
5,4,1516,15,9,4,1,1,4,0,0,0,34,39, <=50K
49,4,3995,11,8,0,7,1,4,1,0,0,9,39, <=50K
26,4,1537,15,9,2,3,0,4,1,0,17,49,39, <=50K
25,4,16089,11,8,2,14,0,4,1,0,37,42,39, <=50K
2,4,6082,1,6,4,1,3,0,0,0,0,14,35, <=50K
22,4,13021,9,12,4,4,1,4,1,0,0,44,39, <=50K
7,1,6370,9,12,4,4,1,4,1,0,0,39,39, <=50K
3,0,17866,15,9,4,0,3,4,0,0,0,4,39, <=50K
19,4,11942,2,7,4,4,1,4,1,71,0,49,39, <=50K
30,4,9250,11,8,2,12,0,4,1,0,0,54,39, <=50K
40,6,14784,15,9,2,14,0,4,1,0,0,44,39, >50K
55,4,18171,8,10,5,8,4,4,0,88,0,24,39, <=50K
22,4,9136,12,13,2,4,0,4,1,0,0,39,39, <=50K
29,4,10721,12,13,0,10,4,4,0,86,0,49,39, <=50K
12,4,5187,9,12,4,13,1,4,1,0,0,39,39, <=50K
19,4,11937,1,6,4,3,3,4,1,0,0,39,39, <=50K
9,4,19429,11,8,2,10,0,4,1,0,0,39,39, <=50K
12,4,11732,9,12,2,12,0,4,1,0,0,54,39, <=50K
29,4,11373,15,9,2,12,0,4,1,0,0,49,39, <=50K
22,4,16203,11,8,0,7,1,2,0,0,0,68,39, <=50K
22,1,6303,15,9,2,1,0,4,1,0,0,49,39, <=50K
9,4,10729,15,9,2,3,0,4,1,42,0,39,39, <=50K
48,5,9685,9,12,2,4,0,4,1,0,0,43,26, >50K
23,4,3449,15,9,2,10,5,4,0,0,0,39,39, <=50K
25,4,1512,11,8,2,8,0,4,1,0,0,39,0, <=50K
2,4,18207,1,6,4,12,1,4,0,0,0,39,16, <=50K
25,4,10752,15,9,6,4,1,4,0,0,0,54,39, <=50K
3,4,15002,11,8,4,7,3,4,0,0,0,29,39, <=50K
21,4,7227,9,12,2,4,0,4,1,0,0,39,39, >50K
8,4,8943,11,8,4,7,3,4,1,69,0,39,39, <=50K
43,4,9879,11,8,6,7,1,4,0,0,0,39,39, <=50K
32,4,5941,11,8,2,3,0,4,1,0,0,39,39, >50K
26,4,14439,11,8,0,4,4,4,0,0,0,39,39, <=50K
19,4,20212,1,6,2,7,0,4,1,0,0,39,39, <=50K
44,0,21498,12,13,2,0,0,4,1,0,0,1,39, >50K
36,4,20202,11,8,2,14,0,2,1,0,0,59,39, <=50K
0,4,7875,1,6,4,8,3,4,0,0,0,19,39, <=50K
6,4,8071,15,9,4,1,2,1,1,0,0,13,33, <=50K
22,4,4734,7,11,2,4,5,4,0,108,0,44,39, >50K
18,4,15733,8,10,4,13,1,4,1,0,0,39,39, <=50K
18,2,13732,15,9,2,11,0,4,1,0,0,60,39, >50K
1,4,11267,15,9,4,8,3,4,0,0,0,15,39, <=50K
14,4,5898,15,9,5,12,4,1,1,0,0,39,35, <=50K
11,6,11439,9,12,2,3,0,4,1,0,0,54,39, <=50K
7,4,17594,11,8,4,8,4,4,1,0,0,39,8, <=50K
7,0,8079,11,8,2,0,5,4,0,0,0,24,39, <=50K
4,4,19981,9,12,4,8,3,4,0,0,0,19,39, <=50K
33,1,14498,7,11,2,3,0,4,1,0,0,39,39, >50K
1,4,13315,15,9,4,12,4,4,1,26,0,39,39, <=50K
29,2,20070,15,9,2,3,0,2,1,0,0,39,39, >50K
49,2,9879,10,15,2,10,0,2,1,111,0,34,23, >50K
12,4,9706,11,8,2,7,0,4,1,0,0,49,39, <=50K
10,4,5428,9,12,4,4,3,4,0,0,0,39,39, <=50K
16,7,18112,11,8,2,3,0,4,1,0,0,39,39, <=50K
20,4,10309,15,9,2,7,0,4,1,0,0,68,39, <=50K
31,4,8751,7,11,2,14,0,4,1,0,0,44,39, <=50K
34,7,19455,15,9,0,1,1,4,0,0,0,39,39, <=50K
5,4,9546,11,8,4,8,1,4,0,0,0,47,0, <=50K
1,7,20492,15,9,4,8,1,4,0,0,0,39,39, <=50K
22,2,7245,11,8,2,3,0,4,1,0,0,39,39, <=50K
32,4,11160,11,8,2,3,0,4,1,0,0,42,39, <=50K
18,4,17199,7,11,2,8,5,4,0,0,0,34,39, >50K
11,4,11329,11,8,4,8,2,3,1,0,0,47,26, <=50K
27,4,9026,11,8,2,4,0,4,1,0,0,59,39, >50K
11,4,20031,6,4,2,7,0,4,1,0,0,41,39, <=50K
19,4,585,15,9,0,12,1,4,0,53,0,44,39, <=50K
15,4,9245,7,11,0,12,1,4,1,39,0,47,39, <=50K
3,4,9085,15,9,4,1,3,3,0,0,0,19,39, <=50K
3,6,16799,8,10,4,5,3,4,1,0,0,39,39, <=50K
45,4,7079,15,9,4,1,1,4,0,0,0,39,39, <=50K
10,4,18817,0,5,4,8,1,4,1,0,0,59,26, <=50K
15,6,20310,8,10,2,3,0,4,1,0,0,39,39, <=50K
47,4,1977,11,8,2,5,0,4,1,0,0,24,10, <=50K
43,6,7294,12,13,2,4,0,4,1,0,0,39,39, <=50K
7,4,10509,7,11,4,3,1,4,1,32,0,39,39, <=50K
24,4,14555,14,14,0,10,4,4,0,0,0,37,39, <=50K
21,6,1950,11,8,2,4,0,4,1,0,0,49,39, <=50K
6,4,5646,11,8,4,1,1,4,0,0,0,39,39, <=50K
16,1,6777,15,9,4,8,1,4,0,0,0,9,39, <=50K
5,4,1064,15,9,4,10,1,4,1,0,0,44,39, <=50K
17,4,8337,11,8,2,14,0,4,1,0,0,44,39, <=50K
27,6,17278,11,8,4,3,1,4,1,106,0,39,39, >50K
40,1,395,11,8,2,3,0,2,1,0,0,39,39, >50K
45,5,1834,9,12,2,5,0,4,1,0,76,59,39, >50K
10,4,18916,11,8,4,8,1,4,1,0,0,39,39, <=50K
48,4,3948,11,8,2,12,0,4,1,98,0,9,39, >50K
5,4,19210,15,9,4,13,1,4,0,0,0,42,39, <=50K
27,4,6445,7,11,2,4,0,4,1,0,0,53,39, >50K
56,4,18265,3,1,2,14,0,4,1,0,36,19,39, <=50K
16,6,5997,15,9,2,12,0,4,1,0,0,59,39, <=50K
24,4,11739,11,8,5,8,4,4,0,0,0,39,26, <=50K
31,4,20586,15,9,5,12,4,2,0,0,0,34,39, <=50K
26,4,12163,15,9,4,8,1,4,0,0,0,39,39, <=50K
8,4,17917,11,8,2,7,0,4,1,0,0,39,39, <=50K
18,4,9075,9,12,2,4,0,4,1,0,0,49,39, >50K
10,4,3970,11,8,2,6,0,4,1,0,0,39,26, <=50K
28,5,11448,9,12,2,4,0,4,1,0,0,59,39, <=50K
0,4,9487,1,6,4,12,3,4,0,0,0,7,39, <=50K
11,4,13179,11,8,5,11,2,4,1,0,0,39,39, <=50K
16,4,4240,11,8,2,6,0,4,1,0,0,39,39, <=50K
34,2,6530,15,9,2,4,0,2,1,0,0,39,39, >50K
14,4,12319,11,8,5,8,1,4,0,0,0,39,39, <=50K
36,2,18969,15,9,0,8,1,4,0,0,0,39,39, <=50K
9,4,1710,11,8,4,8,4,4,1,0,0,39,39, <=50K
18,2,4105,11,8,2,8,0,4,1,0,0,39,39, <=50K
7,4,15460,7,11,4,4,3,4,1,0,0,39,39, <=50K
0,4,10265,1,6,4,12,3,4,0,0,0,19,39, <=50K
2,0,16310,11,8,4,0,3,2,1,0,0,34,39, <=50K
11,4,4667,7,11,2,14,0,4,1,0,0,39,39, <=50K
23,5,4044,11,8,2,4,0,4,1,0,0,39,39, <=50K
25,4,14884,11,8,4,8,2,2,1,0,0,39,39, <=50K
5,4,20944,11,8,4,1,2,2,1,0,0,39,39, <=50K
1,4,18779,1,6,4,8,3,2,1,0,0,6,39, <=50K
8,0,8621,8,10,4,0,3,4,1,0,0,85,39, <=50K
13,4,14814,11,8,2,8,5,4,0,0,0,29,39, <=50K
4,4,12747,11,8,4,8,3,4,0,0,0,31,39, <=50K
1,4,9137,2,7,4,12,3,4,1,0,0,23,39, <=50K
20,4,3766,11,8,2,5,0,4,1,0,0,14,39, <=50K
2,4,14325,11,8,4,10,3,4,1,0,0,39,39, <=50K
9,4,14674,11,8,4,4,1,4,1,0,0,39,39, <=50K
12,2,14447,9,12,2,4,0,2,1,0,0,39,39, >50K
46,4,15511,11,8,2,3,0,4,1,0,0,29,39, <=50K
4,0,5717,5,3,4,0,3,4,1,0,0,39,39, <=50K
9,4,10487,9,12,4,4,1,4,0,0,0,44,39, <=50K
4,4,13407,11,8,4,6,3,4,1,0,0,39,39, <=50K
57,0,3559,15,9,6,0,1,4,0,0,0,2,39, <=50K
14,4,14284,15,9,4,8,1,4,1,0,0,29,39, <=50K
17,4,2464,9,12,4,8,1,4,0,0,0,14,39, <=50K
26,5,2064,14,14,2,4,0,4,1,118,0,39,39, >50K
42,2,9561,0,5,6,8,4,2,0,0,0,29,39, <=50K
3,0,14152,1,6,4,0,2,4,1,0,0,39,39, <=50K
17,4,5479,8,10,2,8,0,4,1,0,0,39,39, >50K
9,4,7142,11,8,2,8,5,4,0,0,0,39,26, <=50K
26,4,15236,9,12,0,12,1,4,1,0,0,39,39, >50K
60,0,7253,12,13,2,0,0,4,1,0,0,7,39, >50K
46,6,14244,4,2,4,12,1,4,0,0,0,2,39, <=50K
20,4,10325,11,8,2,7,0,2,1,0,0,39,39, <=50K
15,4,6342,9,12,2,4,0,4,1,0,0,44,39, >50K
16,4,20183,3,1,3,9,1,4,0,0,0,39,13, <=50K
34,4,7307,11,8,4,7,3,4,0,0,0,39,39, <=50K
5,4,5006,11,8,4,1,3,4,0,0,0,39,39, <=50K
31,6,20321,12,13,2,4,0,4,1,0,0,39,26, >50K
27,7,6747,10,15,2,10,0,4,1,0,47,39,39, >50K
15,4,4984,9,12,4,14,1,4,1,0,0,39,39, <=50K
3,4,18940,11,8,4,1,4,4,0,0,0,39,11, <=50K
21,4,9136,14,14,2,10,0,4,1,118,0,68,39, >50K
38,2,9306,11,8,2,14,0,4,1,0,0,43,39, <=50K
22,4,19607,15,9,4,4,1,4,1,0,0,44,39, <=50K
43,4,14876,8,10,6,1,1,4,1,0,0,39,39, <=50K
30,4,8468,11,8,0,1,1,2,0,0,0,39,39, <=50K
5,4,4935,11,8,4,1,3,1,1,0,0,39,39, <=50K
3,4,10556,11,8,4,8,1,2,0,0,0,39,39, <=50K
7,4,17302,11,8,4,6,1,4,0,0,0,35,39, <=50K
8,2,19219,12,13,4,10,3,4,1,0,0,19,39, <=50K
28,5,7191,11,8,2,12,0,4,1,0,0,39,39, <=50K
41,4,1131,11,8,6,1,4,0,1,0,0,39,39, <=50K
32,4,12594,7,11,2,12,0,4,1,108,0,59,39, >50K
12,4,5545,11,8,4,3,1,2,1,0,0,39,39, <=50K
29,6,19494,11,8,2,12,0,2,1,0,0,59,39, >50K
9,2,5397,9,12,4,10,1,4,0,74,0,34,39, <=50K
18,1,6597,9,12,2,3,0,4,1,0,0,39,39, >50K
14,4,13011,15,9,0,1,4,2,0,0,0,39,39, <=50K
17,4,6563,15,9,0,14,1,4,1,25,0,39,39, <=50K
16,4,3989,12,13,4,4,1,4,0,0,0,39,39, <=50K
22,2,19561,12,13,2,10,5,4,0,0,50,19,39, >50K
33,4,9550,9,12,2,4,0,1,1,0,0,39,30, >50K
44,4,15841,11,8,2,7,0,4,1,0,0,39,39, <=50K
21,4,11988,15,9,0,3,1,4,1,0,0,39,20, <=50K
2,4,8769,2,7,4,8,3,4,0,0,0,19,39, <=50K
17,4,13591,11,8,2,14,0,4,1,0,0,39,33, <=50K
27,4,8695,15,9,5,1,4,4,0,0,0,39,39, <=50K
22,4,21608,9,12,2,10,0,4,1,0,0,54,39, >50K
29,6,4049,9,12,2,12,0,4,1,0,76,39,39, >50K
3,4,20096,15,9,4,8,3,4,0,0,0,19,39, <=50K
18,4,3781,5,3,4,7,3,4,0,0,0,29,39, <=50K
