2,125,45,2,1,13,8,51,0,1,1,1,0,31,3,-
1,133,49,2,1,11,8,55,1,0,0,1,0,139,0,-
2,187,2,3,3,10,1,1,1,1,1,1,0,96,179,+
1,333,101,2,1,1,8,75,1,1,4,0,0,0,48,+
1,49,157,2,1,3,4,8,1,1,1,1,0,23,35,+
2,235,16,2,1,10,8,6,1,0,0,0,2,97,0,-
2,84,45,2,1,4,4,44,1,1,6,0,0,67,97,+
1,151,42,2,1,13,4,1,0,1,3,0,0,0,28,-
2,288,213,3,3,6,3,0,1,0,0,1,0,0,0,-
1,94,163,3,3,1,8,80,1,0,0,0,0,37,0,-
1,78,113,2,1,11,8,69,1,1,10,0,0,37,84,+
2,279,10,2,1,2,1,125,1,1,19,0,0,0,232,+
1,89,51,3,3,2,8,4,0,0,0,0,0,42,0,-
2,335,122,2,1,5,9,0,0,0,0,0,0,0,12,-
2,309,121,2,1,2,4,60,1,1,11,1,0,0,91,+
