2,88,54,2,1,5,2,4,0,1,2,0,0,105,165,-
1,20,17,2,1,2,8,42,0,1,1,1,0,23,5,-
1,92,94,2,1,13,8,25,0,0,0,1,0,115,6,-
2,95,50,2,1,14,8,40,1,1,1,1,0,126,20,+
2,100,12,2,1,10,8,6,1,1,3,0,0,90,233,+
1,81,138,2,1,11,8,109,1,1,5,1,0,37,0,+
2,311,142,2,1,6,3,124,1,1,11,1,0,8,93,+
2,43,109,2,1,13,8,41,1,0,0,0,2,37,0,+
1,212,104,2,1,5,8,84,1,0,0,1,0,0,205,+
2,348,108,2,1,0,0,14,1,0,0,0,0,0,98,-
1,239,127,3,3,11,4,107,1,1,14,0,0,0,191,+
2,66,138,2,1,1,8,2,0,0,0,0,0,0,0,-
2,15,118,2,1,7,8,3,0,0,0,0,0,17,49,-
2,41,39,3,3,9,8,3,0,0,0,0,0,44,4,-
2,47,63,2,1,2,8,46,1,1,11,1,0,67,199,+
2,5,75,2,1,13,8,2,0,1,1,0,0,0,6,-
1,132,32,2,1,11,8,25,1,1,2,1,0,55,114,-
2,34,143,2,1,13,8,36,1,0,0,0,0,37,188,+
2,251,148,2,1,14,4,106,1,1,8,0,0,0,0,+
2,108,9,2,1,7,1,0,1,0,0,1,0,0,0,+
1,47,173,2,1,2,4,95,1,0,0,0,0,109,0,+
2,205,108,2,1,7,1,84,0,0,0,0,0,71,128,-
2,81,69,2,1,6,3,80,0,0,0,0,0,52,24,-
2,114,94,3,3,2,1,57,0,0,0,0,0,67,159,-
2,83,13,3,3,2,8,1,0,1,2,0,0,39,6,-
2,37,10,2,1,9,8,7,0,0,0,0,0,96,102,-
1,180,65,3,3,2,8,57,0,0,0,1,0,0,2,-
2,186,103,3,3,7,1,27,0,0,0,1,0,147,0,-
2,237,118,2,1,1,1,72,1,1,1,0,0,0,114,+
2,109,46,2,1,13,8,3,0,0,0,0,0,31,0,-
2,37,145,2,1,1,8,20,0,0,0,0,0,23,100,-
2,174,62,2,1,4,4,94,0,0,0,1,0,99,0,-
1,120,49,2,1,6,3,0,0,0,0,0,0,109,1,-
1,85,16,2,1,11,4,30,1,1,1,0,0,0,127,+
2,102,77,2,1,2,4,52,0,1,1,1,0,133,21,-
2,59,37,3,3,9,8,57,1,1,1,0,0,62,20,-
1,31,92,3,3,2,4,64,1,0,0,0,0,84,0,+
2,142,43,2,1,13,4,19,1,1,1,0,0,84,49,+
2,206,101,2,1,2,1,57,1,1,6,0,0,0,103,+
2,250,14,2,1,2,4,5,1,1,6,0,0,75,146,+
1,73,61,2,1,11,4,52,1,1,7,1,0,44,192,+
2,238,207,2,1,5,9,130,1,1,11,0,0,0,157,+
2,282,84,2,1,7,1,25,0,0,0,0,0,31,2,-
2,110,184,2,1,5,2,0,0,0,0,1,0,44,155,-
2,229,50,2,1,14,8,3,1,1,5,1,0,147,0,+
2,249,31,2,1,14,8,57,1,0,0,0,0,151,124,+
2,97,32,2,1,1,8,13,0,0,0,0,0,67,0,-
0,170,45,2,1,2,8,6,0,0,0,1,0,120,57,-
1,96,71,2,1,14,4,23,1,0,0,0,0,115,0,+
1,305,122,2,1,1,4,64,0,0,0,0,0,0,0,-
2,182,9,2,1,7,1,75,0,0,0,1,2,134,0,-
1,123,55,2,1,13,8,6,0,0,0,1,0,62,35,-
1,341,195,2,1,5,9,0,1,1,14,0,0,0,203,+
2,48,13,2,1,2,8,3,0,0,0,0,0,0,34,-
1,307,5,2,1,6,3,0,0,0,0,1,2,18,25,-
1,81,45,2,1,13,8,23,0,0,0,1,0,52,0,-
2,6,25,2,1,2,8,42,1,1,5,1,0,113,129,+
2,29,101,2,1,11,8,9,1,1,2,0,0,0,30,-
2,215,55,2,1,13,8,1,1,0,0,1,0,129,218,+
0,143,21,2,1,13,8,6,0,0,0,1,0,100,0,-
2,194,65,2,1,3,1,13,0,0,0,0,0,110,0,-
2,256,88,2,1,1,8,1,0,0,0,0,0,33,49,-
2,349,16,2,1,2,1,22,1,0,0,1,2,105,0,-
1,14,143,2,1,1,8,42,0,1,10,1,0,0,10,-
2,190,91,2,1,7,1,70,1,1,2,0,0,94,125,+
1,107,137,2,1,1,8,34,1,0,0,0,0,52,65,+
2,137,81,2,1,13,8,72,1,1,3,1,0,106,0,-
1,2,12,2,1,2,8,25,0,0,0,0,0,37,18,-
2,90,39,2,1,2,8,6,0,0,0,0,0,34,0,-
1,226,49,2,1,1,8,6,0,0,0,0,0,0,105,-
1,94,177,2,1,3,4,72,1,1,6,0,0,129,111,+
2,258,10,3,3,3,4,42,1,1,8,0,0,31,104,+
2,223,79,2,1,13,8,75,1,1,14,0,0,124,167,+
2,179,33,2,1,12,4,98,1,0,0,1,0,54,236,+
1,167,114,2,1,4,8,30,0,0,0,0,0,93,0,-
2,77,0,0,0,0,0,0,0,0,0,0,1,170,0,+
2,55,126,2,1,1,8,34,1,1,1,0,0,23,226,+
2,216,28,2,1,5,8,1,0,0,0,0,0,37,5,-
2,198,94,2,1,14,4,94,0,0,0,1,2,162,0,+
2,181,51,2,1,14,4,80,1,1,4,1,0,87,143,+
2,138,184,2,1,4,4,13,0,0,0,0,0,79,0,-
2,88,178,2,1,11,4,38,1,0,0,1,0,37,0,+
1,49,155,2,1,11,8,18,1,1,2,1,0,13,0,+
2,142,25,3,3,2,8,1,0,0,0,0,0,84,0,-
2,78,181,2,1,2,8,3,0,1,2,0,0,0,216,-
1,50,16,3,3,5,2,25,0,0,0,0,0,90,0,-
1,89,16,2,1,11,4,36,1,0,0,0,0,96,140,+
2,63,26,2,1,13,8,7,0,1,1,0,0,134,90,-
2,314,168,2,1,6,3,84,1,1,5,0,0,0,225,+
1,243,55,3,3,11,4,3,1,1,20,1,0,143,161,+
2,144,81,2,1,2,8,4,0,0,0,0,0,74,0,-
2,78,86,2,1,2,1,6,1,0,0,1,0,52,0,+
2,61,9,2,1,4,4,17,1,0,0,1,0,0,0,+
2,211,77,2,1,11,4,112,1,0,0,1,0,32,126,+
2,193,34,2,1,10,8,28,0,0,0,0,2,6,0,-
2,99,17,2,1,13,8,4,0,1,1,0,0,93,109,-
2,96,114,2,1,2,8,25,1,1,3,0,0,0,0,+
1,338,191,2,1,6,3,0,1,1,11,1,0,0,170,+
1,128,12,2,1,11,8,15,1,1,4,0,0,23,0,+
2,195,65,3,3,13,8,64,0,0,0,0,2,67,0,-
1,10,39,2,1,11,8,6,0,1,1,0,0,33,47,-
2,261,212,2,1,11,4,5,1,1,1,0,0,164,46,-
1,140,15,2,1,9,8,14,1,1,4,0,0,122,114,+
2,11,11,3,3,9,8,7,0,0,0,0,2,67,0,-
2,303,42,3,3,2,4,113,1,0,0,1,0,67,49,-
2,76,168,2,1,7,8,72,1,1,9,0,0,16,133,+
1,49,144,2,1,7,8,1,0,0,0,0,0,67,149,-
1,195,39,3,3,7,4,13,0,0,0,1,0,52,0,-
1,24,150,2,1,13,8,25,0,1,1,0,0,37,1,-
2,96,72,2,1,2,8,30,0,1,1,0,0,0,22,-
2,135,37,2,1,9,8,13,1,0,0,0,2,96,0,-
1,99,36,2,1,11,8,31,1,1,2,0,0,67,0,-
2,242,28,2,1,6,3,0,1,0,0,0,0,41,1,-
2,52,152,3,3,5,4,30,0,0,0,0,0,90,0,-
1,178,48,2,1,4,8,14,0,0,0,1,0,0,0,-
2,119,47,2,1,3,4,43,1,1,12,1,0,158,130,+
2,234,101,2,1,6,3,0,0,1,2,0,0,1,1,-
1,320,91,3,3,6,3,84,0,0,0,1,0,0,4,-
2,207,57,3,3,13,8,2,1,1,1,0,0,14,156,+
2,27,54,2,1,7,8,36,1,1,2,0,0,37,93,+
2,339,163,2,1,5,9,130,1,1,7,1,0,4,0,+
2,267,135,2,1,3,4,123,1,1,1,1,0,25,179,+
2,117,25,2,1,2,4,77,1,1,3,1,0,104,65,+
2,264,163,3,3,4,8,36,1,0,0,0,2,0,0,-
2,86,29,2,1,11,8,82,1,1,2,1,0,154,179,+
2,65,19,3,3,6,3,0,0,0,0,0,0,31,0,-
2,61,163,2,1,14,8,7,1,1,6,0,0,38,0,+
1,91,179,2,1,1,8,36,1,1,12,1,0,37,120,+
2,208,25,3,3,4,8,15,0,0,0,0,0,84,3,-
1,332,199,2,1,11,8,116,1,0,0,1,0,3,228,+
2,345,200,2,1,6,3,0,1,0,0,1,0,0,0,+
2,141,94,2,1,13,8,103,1,1,2,1,0,107,0,+
2,76,168,2,1,13,4,49,1,1,11,1,0,98,91,+
2,219,153,2,1,14,8,57,1,1,6,0,0,154,75,+
1,349,81,2,1,4,8,64,1,0,0,1,0,100,0,-
2,10,4,2,1,2,8,4,0,0,0,0,0,42,0,-
1,166,75,2,1,6,3,65,0,1,2,1,0,67,4,-
2,228,114,2,1,10,8,31,1,1,5,1,0,33,154,+
2,171,126,2,1,5,1,38,1,0,0,1,2,134,0,-
2,46,35,2,1,11,8,36,0,0,0,0,0,33,7,-
2,113,193,2,1,7,1,0,0,0,0,1,0,61,0,-
1,69,163,3,3,11,8,64,1,0,0,1,0,92,0,-
1,239,132,3,3,9,8,4,0,1,2,0,0,170,18,-
1,3,129,2,1,11,8,3,0,1,1,1,0,0,68,-
1,212,97,2,1,6,3,0,0,0,0,0,0,52,0,-
2,138,194,2,1,1,8,85,1,1,5,1,0,56,0,+
1,228,86,2,1,2,8,64,0,0,0,0,0,147,0,-
2,268,45,2,1,2,8,57,1,0,0,1,0,44,0,-
2,72,163,2,1,11,8,57,1,1,7,1,0,31,139,+
1,45,150,2,1,2,4,25,1,1,4,0,0,14,173,+
1,328,93,2,1,11,4,65,1,1,6,0,0,11,119,+
2,157,56,2,1,2,8,2,0,0,0,0,0,100,0,-
2,318,202,2,1,4,1,125,1,1,17,1,0,0,0,+
1,289,45,2,1,8,5,0,1,0,0,1,0,31,25,-
2,124,40,2,1,9,4,6,0,0,0,1,2,44,0,-
2,264,16,2,1,10,8,115,1,0,0,0,2,129,0,-
1,68,110,2,1,11,8,59,1,1,7,0,0,40,201,+
2,245,0,2,1,2,1,125,1,0,0,0,0,0,0,+
1,210,10,2,1,6,3,0,0,1,10,0,0,67,18,-
2,207,85,2,1,13,8,28,1,0,0,1,0,67,0,-
1,146,106,2,1,5,2,51,1,1,5,1,0,30,114,+
2,327,68,2,1,2,8,55,0,0,0,1,0,105,0,-
2,161,196,2,1,2,8,13,1,0,0,0,0,37,0,-
2,81,76,3,3,9,8,10,0,1,1,1,0,96,44,-
2,177,65,3,3,13,8,100,0,0,0,1,0,96,0,-
2,188,105,2,1,13,8,2,0,0,0,1,0,98,6,+
2,196,101,2,1,14,4,103,1,1,6,1,0,0,149,+
1,295,28,2,1,1,8,13,0,0,0,1,0,84,55,-
2,75,25,2,1,10,8,13,1,0,0,1,2,105,0,-
2,134,192,2,1,4,8,3,0,0,0,0,0,0,92,-
1,220,114,2,1,9,8,25,1,0,0,1,0,0,0,+
2,224,8,2,1,9,8,2,1,0,0,1,0,96,0,+
2,209,91,2,1,11,8,72,0,0,0,0,0,142,35,-
2,197,80,2,1,2,4,108,0,0,0,1,0,0,0,-
1,135,84,2,1,2,8,27,1,1,1,1,0,119,0,+
2,257,96,2,1,11,8,81,1,0,0,0,2,0,0,+
2,48,39,3,3,2,4,33,1,1,3,1,0,44,78,-
2,148,118,2,1,3,8,67,1,1,8,0,0,107,157,+
1,164,72,3,3,8,5,0,0,0,0,0,0,52,20,-
2,12,9,2,1,11,8,8,0,1,4,0,0,52,8,-
2,67,163,2,1,13,8,46,1,1,1,0,0,23,89,+
2,41,122,2,1,2,8,13,0,0,0,0,0,0,0,-
1,270,159,2,1,11,8,84,1,1,7,1,0,0,0,+
2,101,11,2,1,9,4,72,0,0,0,1,0,109,0,-
2,189,72,2,1,3,4,102,1,0,0,1,0,0,0,+
2,198,65,2,1,9,8,80,1,1,7,0,0,48,164,+
2,226,51,2,1,9,8,13,0,0,0,1,0,100,2,-
2,46,53,2,1,2,8,51,1,1,1,0,0,31,65,+
2,260,101,2,1,7,1,51,0,0,0,1,0,45,0,-
2,71,159,2,1,11,4,32,1,0,0,0,0,31,0,+
2,256,72,2,1,7,1,25,1,0,0,0,0,0,76,-
2,251,7,2,1,7,4,87,1,0,0,0,0,129,0,+
2,217,0,0,0,0,0,0,0,0,0,0,1,170,0,+
1,38,21,3,3,2,8,25,0,1,1,0,0,169,2,-
1,89,63,3,3,2,8,0,0,0,0,0,0,37,0,-
1,263,120,2,1,11,8,101,1,1,3,1,0,0,0,+
1,31,143,2,1,13,8,39,1,1,6,1,0,10,124,+
1,74,39,2,1,11,8,6,0,0,0,1,0,37,139,-
2,106,32,2,1,11,8,42,1,0,0,1,0,96,0,+
1,294,180,2,1,1,8,52,1,1,3,1,0,51,0,+
2,90,179,2,1,13,8,23,1,0,0,1,0,90,0,-
2,12,3,3,3,2,8,1,0,0,0,0,0,44,131,-
2,103,16,2,1,2,8,35,1,1,5,1,0,104,0,+
2,22,121,3,3,10,8,1,0,0,0,0,0,44,0,-
2,116,60,2,1,7,1,13,0,0,0,1,0,160,205,-
2,41,164,2,1,2,8,46,0,0,0,1,0,43,0,-
1,48,72,2,1,11,8,4,1,1,3,0,0,31,6,+
2,312,196,2,1,5,9,0,1,1,19,0,0,49,59,-
1,323,54,2,1,6,3,98,0,1,1,0,0,0,10,-
1,42,39,2,1,2,8,0,0,0,0,0,0,0,0,-
1,69,135,2,1,11,8,42,1,1,10,0,0,23,148,-
2,47,150,3,3,2,8,57,1,0,0,0,2,10,0,+
2,96,81,2,1,3,8,16,1,1,7,0,0,0,222,+
2,76,65,2,1,2,8,27,1,1,11,1,0,17,185,+
2,148,35,3,3,2,8,1,0,0,0,0,0,57,72,-
1,200,174,2,1,11,4,123,1,1,8,0,0,0,220,+
1,265,0,2,1,2,8,57,1,0,0,0,0,0,0,+
1,6,11,2,1,6,3,0,0,1,1,0,0,52,58,-
1,273,15,2,1,3,4,10,1,1,11,1,0,139,6,+
1,132,73,3,3,14,4,58,1,1,1,0,0,19,0,+
2,167,51,3,3,5,4,1,1,0,0,1,0,125,0,+
1,171,17,2,1,3,8,1,1,0,0,0,0,139,229,+
1,185,47,3,3,6,3,0,1,0,0,0,0,105,0,-
1,344,0,0,0,0,0,0,0,0,0,0,1,170,0,+
1,134,33,2,1,2,8,57,1,1,5,1,0,100,171,+
1,271,86,2,1,8,5,0,1,0,0,0,0,31,147,+
2,183,39,2,1,13,8,28,0,0,0,0,0,37,0,-
2,175,65,2,1,3,4,62,1,1,6,0,0,52,182,+
1,337,5,2,1,6,3,0,1,1,1,0,0,82,49,+
2,22,108,2,1,9,8,13,1,0,0,0,0,23,0,+
2,244,87,2,1,3,4,100,1,1,8,0,0,105,0,+
2,191,87,3,3,7,1,109,1,1,7,1,0,66,0,+
2,92,69,2,1,2,8,51,1,1,6,0,0,170,124,+
2,9,69,2,1,1,8,17,0,1,1,0,0,23,21,-
2,300,55,3,3,6,3,36,0,0,0,0,0,37,1,-
1,221,92,2,1,2,8,3,0,0,0,0,0,52,0,-
2,199,76,2,1,14,4,73,1,0,0,1,0,161,0,-
2,248,51,2,1,9,8,5,1,0,0,0,0,52,0,-
2,57,147,2,1,2,8,6,1,0,0,0,0,44,0,-
2,74,6,2,1,10,8,2,0,0,0,0,2,0,0,-
1,68,166,3,3,14,4,19,1,1,4,0,0,0,96,+
2,117,45,3,3,13,8,9,1,0,0,1,0,90,153,+
2,141,98,2,1,10,8,46,0,1,1,1,0,144,42,-
2,135,45,3,3,2,8,36,1,0,0,1,0,0,80,-
2,64,163,2,1,3,8,17,1,0,0,0,0,31,0,+
2,51,99,3,3,13,8,51,1,1,1,1,0,23,93,+
2,53,29,3,3,2,4,6,0,0,0,0,0,96,77,-
1,90,22,2,1,1,4,42,1,0,0,0,0,129,0,-
1,71,11,2,1,11,8,19,0,0,0,0,2,52,0,-
2,73,72,2,1,10,8,31,1,1,1,0,0,90,138,+
2,39,12,2,1,11,8,46,1,1,2,1,0,23,0,+
2,216,51,3,3,2,1,6,1,0,0,1,0,54,108,-
2,75,25,2,1,10,8,13,0,0,0,1,2,105,0,-
2,35,162,2,1,2,1,15,0,1,2,1,0,67,7,-
1,18,0,3,3,8,3,0,0,0,0,0,0,24,0,-
1,72,116,2,1,1,8,4,0,0,0,0,0,75,149,-
1,69,13,2,1,7,8,8,0,0,0,1,2,46,0,-
2,196,65,2,1,13,8,0,1,0,0,1,0,83,76,+
1,69,134,3,3,14,8,56,0,0,0,0,0,54,0,+
2,236,101,2,1,7,1,5,0,0,0,0,0,156,0,-
2,165,1,3,3,10,8,1,0,0,0,0,0,0,0,-
2,20,7,2,1,1,8,1,0,0,0,0,0,96,134,-
2,174,45,2,1,3,4,92,1,1,3,1,0,0,0,+
2,246,101,2,1,11,4,84,1,1,6,1,0,146,0,+
2,28,111,2,1,4,8,14,0,0,0,0,0,37,0,-
2,46,122,2,1,2,8,39,1,1,3,0,0,67,169,+
2,104,183,2,1,3,8,13,0,0,0,0,0,0,2,-
2,114,54,2,1,4,8,19,0,0,0,1,0,23,0,-
2,126,54,2,1,9,4,76,1,1,2,1,0,63,0,+
2,171,65,2,1,2,8,30,0,0,0,1,0,96,0,-
2,316,214,3,3,2,8,131,1,1,21,0,0,0,15,+
1,20,154,2,1,6,3,0,0,0,0,0,0,0,35,-
0,140,54,3,3,5,4,46,0,0,0,0,0,89,17,-
1,184,25,2,1,9,1,25,1,1,3,1,0,73,0,-
1,244,118,2,1,11,8,13,1,1,3,1,0,47,0,+
2,87,119,3,3,4,8,92,1,0,0,1,2,31,0,+
2,242,60,3,3,14,4,114,1,0,0,1,0,60,0,-
2,54,45,2,1,13,8,36,0,0,0,0,0,48,8,+
2,216,36,3,3,4,8,36,0,0,0,1,0,136,0,+
2,291,128,2,1,7,1,104,1,1,15,1,0,0,212,+
1,40,25,2,1,2,8,21,1,1,5,1,0,44,5,-
2,236,17,3,3,1,8,13,1,1,3,0,0,67,149,+
2,46,0,0,0,0,0,0,0,0,0,0,1,170,0,-
1,17,138,2,1,1,8,33,1,0,0,1,0,0,0,+
2,322,135,2,1,5,4,100,1,1,3,0,0,0,0,+
2,140,18,2,1,13,8,7,0,1,1,0,0,109,197,-
2,79,170,3,3,13,8,22,1,0,0,1,0,52,93,+
1,141,51,3,3,9,8,30,0,0,0,1,0,96,0,-
2,170,191,3,3,6,3,0,0,1,2,0,0,52,1,-
2,247,46,2,1,7,1,72,0,0,0,0,0,74,0,+
1,248,33,2,1,1,8,17,0,0,0,0,0,84,83,-
2,229,65,3,3,7,4,114,0,0,0,1,2,67,0,-
1,46,28,2,1,11,8,38,1,1,1,0,0,0,0,+
2,240,45,2,1,7,1,0,0,0,0,0,2,100,0,-
2,64,167,2,1,9,8,38,0,0,0,1,0,31,160,-
2,281,90,2,1,14,1,2,0,0,0,1,0,154,0,-
1,183,12,2,1,3,8,9,0,0,0,0,0,100,34,+
2,233,48,2,1,2,8,36,0,0,0,0,0,0,95,-
1,326,206,2,1,7,1,114,1,1,13,0,0,0,221,+
2,62,16,2,1,2,8,3,0,0,0,0,0,115,0,-
2,183,58,2,1,2,8,36,0,0,0,0,1,37,0,-
2,80,19,2,1,2,4,2,1,0,0,0,0,62,0,-
1,4,71,2,1,11,8,2,0,0,0,0,0,37,0,-
2,7,1,2,1,2,8,1,0,0,0,0,0,0,0,+
1,32,140,3,3,2,8,25,1,1,4,1,0,23,114,+
1,272,72,2,1,2,8,54,1,1,8,1,0,127,207,+
2,342,138,2,1,6,3,75,0,1,1,0,0,19,6,-
2,78,32,2,1,2,8,22,1,0,0,0,2,100,0,+
2,197,65,2,1,7,8,25,0,0,0,1,0,71,0,-
1,140,35,3,3,14,8,25,0,0,0,0,0,96,13,-
2,70,151,2,1,14,8,1,1,1,9,0,0,17,107,+
2,349,72,3,3,7,1,100,0,0,0,0,0,0,1,-
2,182,69,2,1,10,8,77,1,1,6,0,0,69,0,+
1,93,39,2,1,6,3,0,1,0,0,0,0,23,0,-
2,331,192,2,1,6,3,129,1,1,15,1,0,0,149,+
2,158,45,3,3,13,8,1,0,0,0,0,2,52,0,-
2,162,25,3,3,1,8,72,0,0,0,1,0,105,0,-
1,119,10,2,1,10,4,3,0,1,1,1,0,93,51,-
2,160,204,2,1,2,8,100,1,1,16,0,0,0,212,+
2,298,1,2,1,14,4,1,1,0,0,0,0,0,199,+
1,278,72,2,1,14,8,122,1,1,2,1,0,153,177,+
1,343,114,2,1,6,3,0,0,0,0,0,2,0,0,-
2,16,208,1,2,6,7,0,0,0,0,1,1,141,239,+
1,321,204,2,1,2,8,92,1,1,7,0,0,0,199,+
2,122,77,3,3,11,4,86,0,1,2,1,0,117,1,-
1,127,195,3,3,5,9,0,1,0,0,0,0,0,231,+
2,346,203,3,3,6,3,1,0,1,2,0,0,0,101,-
2,90,186,3,3,6,3,0,0,0,0,0,0,170,0,-
2,94,166,2,1,2,8,57,1,1,17,0,0,67,158,+
1,95,66,3,3,1,8,6,1,0,0,1,0,118,0,+
2,136,12,2,1,2,8,7,0,0,0,0,0,75,61,-
1,83,24,2,1,13,8,6,0,1,1,1,0,84,4,-
2,94,179,2,1,1,8,64,1,0,0,1,2,2,0,+
0,241,81,2,1,7,1,13,0,0,0,0,2,168,0,-
2,122,55,3,3,1,8,46,1,1,3,1,0,118,119,+
1,62,171,2,1,9,4,2,0,0,0,0,0,105,5,-
2,148,16,2,1,2,8,42,1,1,11,0,0,9,117,+
2,25,38,3,3,5,2,0,0,0,0,0,0,31,0,-
2,230,143,2,1,10,8,98,1,1,14,0,0,84,210,+
2,340,108,2,1,5,9,120,1,1,1,1,0,0,0,+
1,180,72,3,3,1,8,46,0,0,0,0,0,62,0,-
